price,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,Yr_house,renovation,rnovation
517500,3,13,3,1.75,1810,10625,1,0,0,3,8,1370,440,47.5322,-122.049,2140,10922,42,0,1
810000,8,29,3,2,2870,6360,1,0,1,4,8,1790,1080,47.6813,-122.275,2310,6466,69,0,1
795000,4,23,3,1.75,1930,9600,1,0,0,3,8,1930,0,47.5747,-122.237,2350,9840,57,0,1
600000,12,22,3,1.75,2300,12682,1,0,2,3,8,2300,0,47.7588,-122.27,2720,14643,60,0,1
610000,6,4,4,3.5,2910,5260,2,0,0,3,9,2910,0,47.5168,-121.883,2910,5260,3,0,1
661000,8,15,2,1,1260,5800,1,0,0,4,7,1260,0,47.6501,-122.409,1830,5800,76,0,1
1085000,4,14,5,2.25,3650,13068,1,0,0,4,10,1850,1800,47.5458,-122.231,2760,13927,39,0,1
491500,5,6,3,2.25,1560,12000,1,0,0,4,7,1110,450,47.7256,-122.166,2190,4612,47,0,1
388500,4,7,4,2.5,2718,6197,2,0,0,3,8,2718,0,47.3255,-122.164,2667,5000,9,0,1
252000,8,26,3,2.25,1740,10836,1,0,0,3,7,910,830,47.3976,-122.166,2090,7500,34,0,1
679950,3,26,4,2.5,2850,5664,2,0,0,3,9,2850,0,47.5835,-121.996,2850,5475,14,0,1
187300,7,18,2,1,1310,7697,1,0,0,3,6,850,460,47.4982,-122.348,1270,6410,65,0,1
510000,5,28,4,1.5,2040,8800,1,0,0,4,7,1020,1020,47.5965,-122.139,1490,8800,54,0,1
1600000,6,18,6,5,6050,230652,2,0,3,3,11,6050,0,47.6033,-121.943,4210,233971,14,0,1
428000,8,19,3,1.75,1580,507038,1,0,2,4,7,1580,0,47.2303,-121.936,2040,210394,30,0,1
395000,11,3,4,1.75,1950,10219,1,0,0,3,7,1950,0,47.7492,-122.336,1500,9099,53,0,1
464950,3,19,3,2,2190,19800,1,0,0,3,7,2190,0,47.5106,-122.365,1640,9719,21,0,1
525000,4,2,3,2.5,1720,7950,1,0,0,4,7,1720,0,47.7178,-122.168,1790,7030,43,0,1
239000,10,24,4,2,1370,8837,1,0,0,3,7,1370,0,47.4386,-122.285,1360,9000,60,0,1
734000,9,18,4,2.5,3490,18521,2,0,0,4,9,3490,0,47.7406,-122.07,2850,18521,25,0,1
400000,8,5,2,2,2010,3797,1,0,0,3,7,1450,560,47.5596,-122.315,1660,4650,93,1,0
552500,8,5,3,1,2020,4120,1,0,0,4,7,1520,500,47.5514,-122.271,1200,4635,86,0,1
295000,7,29,3,2,1810,10530,1,0,2,3,8,1810,0,47.1913,-122.012,1910,10450,24,0,1
621000,12,30,4,2.75,1950,6930,1,0,2,4,7,1250,700,47.616,-122.113,1950,8560,55,0,1
635000,4,3,4,2.5,2970,7961,1,0,0,3,8,2020,950,47.7118,-122.29,1410,7959,46,0,1
150000,7,9,3,0.75,490,38500,1,0,0,4,5,490,0,47.7112,-121.315,800,18297,56,0,1
285000,6,26,2,1,1010,7200,1,0,0,3,7,1010,0,47.7651,-122.291,1890,9248,40,0,1
360000,4,15,4,2,1650,7552,1,0,0,4,7,860,790,47.7765,-122.324,1410,7199,38,0,1
963000,6,16,4,3.5,3280,6603,2,0,0,3,10,3280,0,47.5642,-122.126,3280,7333,8,0,1
723000,7,2,4,2.25,2430,4748,1,0,0,3,8,1630,800,47.5904,-122.389,2430,4748,87,0,1
607000,3,4,4,2,1490,4054,1,0,0,5,7,1490,0,47.6744,-122.301,1510,3889,89,0,1
252350,5,15,3,2,1650,7352,1,0,0,3,7,1160,490,47.4612,-122.169,1710,7350,36,0,1
425000,8,20,3,1,1240,5750,1,0,0,4,6,1240,0,47.564,-122.398,1240,5750,67,0,1
285000,12,6,2,1,720,6400,1,0,0,4,6,720,0,47.5286,-122.368,1030,6400,72,0,1
1110000,12,11,4,3.25,3520,19354,1,0,2,4,9,2010,1510,47.5572,-122.147,2630,19354,37,0,1
1260000,9,29,4,2,2970,5400,2,0,0,4,9,2970,0,47.6235,-122.309,2500,5040,115,0,1
375000,9,5,4,2.25,1450,7245,1,0,0,5,7,1450,0,47.7643,-122.343,1660,7800,65,1,0
249500,2,18,3,1,1180,7200,1,0,0,4,7,1180,0,47.4249,-122.178,1180,7200,47,0,1
820000,5,29,4,2.25,2280,6660,1,0,2,3,8,1960,320,47.6503,-122.368,1720,5336,75,1,0
425000,3,30,2,1,1250,5880,1,0,0,3,6,900,350,47.6908,-122.391,1520,5020,67,0,1
350000,12,2,2,1.5,830,1077,2,0,0,3,7,830,0,47.6058,-122.319,830,1366,9,0,1
722000,9,26,4,2.75,3190,5408,2,0,0,3,9,3190,0,47.5903,-121.988,3160,5773,10,0,1
290000,2,18,3,2,1550,18958,1,0,0,3,7,1550,0,47.3699,-122.319,1840,12826,32,0,1
497000,7,28,2,1,770,3325,1,0,0,3,7,770,0,47.6102,-122.299,960,4800,97,0,1
591000,5,13,4,2.25,2710,38180,2,0,0,4,8,2710,0,47.77,-122.097,2590,38180,38,0,1
219900,4,8,3,1,860,10426,1,0,0,3,6,860,0,47.4987,-122.341,1140,11250,61,0,1
375000,11,3,3,1,1780,5236,1,0,0,5,6,1050,730,47.5119,-122.386,1260,5320,71,0,1
276000,10,9,2,1,870,2676,1,0,0,3,7,820,50,47.5702,-122.287,1500,1719,11,0,1
289571,4,9,3,1.5,1340,25160,1,0,0,3,7,1340,0,47.475,-122.111,1440,23680,47,0,1
225000,10,30,2,1,830,5720,1,0,0,4,6,830,0,47.7339,-122.339,1150,5250,65,0,1
865000,11,18,3,1.5,1530,10827,1,0,0,4,8,1530,0,47.6354,-122.234,2050,10827,60,0,1
630000,7,14,4,2.5,2510,35020,1,0,0,4,8,1610,900,47.5834,-122.003,2080,34398,38,0,1
875000,7,8,4,3.5,3110,108464,2,0,2,4,8,3110,0,47.592,-122.018,2340,4938,36,0,1
555000,4,29,3,1.75,1270,9170,1,0,0,3,7,1270,0,47.6706,-122.151,1700,8500,46,0,1
550500,3,4,2,1.5,930,7400,1,0,2,4,7,830,100,47.5691,-122.408,1920,4152,106,0,1
247200,7,16,3,1,1590,11200,1,0,0,4,7,1590,0,47.2894,-122.188,1560,9750,54,0,1
565000,5,14,4,2.5,2240,14667,2,0,0,4,9,2240,0,47.5276,-122.161,2410,11243,26,0,1
230000,3,9,3,1,1250,8800,1,0,0,3,7,1250,0,47.497,-122.357,1480,8200,60,0,1
380000,2,20,4,2.5,2000,6921,2,0,0,3,8,2000,0,47.3559,-122.014,2430,6339,12,0,1
281000,9,8,3,1.5,1280,974,3,0,0,3,7,1280,0,47.7162,-122.293,1420,1422,12,0,1
515000,1,28,4,2.5,1800,4338,2,0,0,3,8,1800,0,47.5962,-122.015,1800,4507,14,0,1
590000,10,29,4,1.5,2230,5109,1,0,0,3,7,1330,900,47.6996,-122.31,1630,5109,97,0,1
399900,7,3,2,1.75,1410,1005,1,0,0,3,9,900,510,47.5446,-122.018,1440,1188,4,0,1
1228000,6,12,4,2.5,5730,44947,2,0,4,3,11,4280,1450,47.6052,-122.064,3310,17628,24,0,1
241000,2,13,3,1,1020,7538,1,0,0,3,7,1020,0,47.3587,-122.288,1650,7201,34,0,1
554000,4,6,3,2,1910,9001,1,0,0,4,7,1910,0,47.6037,-122.119,2040,8700,58,0,1
480000,6,20,4,1,2080,5500,1,0,0,3,7,1040,1040,47.6838,-122.386,1280,4000,74,0,1
410000,7,18,4,2.5,1900,15123,2,0,0,3,8,1900,0,47.5015,-121.772,1900,16477,20,0,1
320000,1,14,3,1.75,2300,41900,1,0,0,4,8,1310,990,47.477,-122.292,1160,8547,76,0,1
339000,6,24,3,1,1100,4128,1,0,0,4,7,720,380,47.5296,-122.379,1510,4538,73,0,1
175409,10,8,4,1.5,1450,5530,1,0,0,4,6,1450,0,47.3613,-122.087,1060,5200,46,0,1
250800,10,5,3,1.75,1290,4000,1,0,0,3,6,1170,120,47.5309,-122.354,1140,4000,72,0,1
315000,7,8,2,1,1080,2674,1,0,0,4,6,720,360,47.5595,-122.317,1250,5000,96,0,1
751000,5,12,4,2.5,3110,6142,2,0,0,3,9,3110,0,47.701,-122.111,3200,6826,11,0,1
645000,4,22,4,2.5,2250,10696,2,0,0,3,8,2250,0,47.5715,-122.128,2340,13286,19,0,1
318500,7,16,4,2,1780,7350,1,0,0,5,7,900,880,47.4562,-122.158,1480,7350,41,0,1
558000,12,9,3,2.25,2220,15757,1,0,0,3,8,1280,940,47.6212,-122.043,2020,14098,33,0,1
530000,6,27,4,1.75,2860,48351,1,0,0,3,8,1710,1150,47.7605,-122.085,2460,43560,37,0,1
420000,3,10,3,1.5,2390,4600,2,0,0,3,8,1750,640,47.5383,-122.268,1690,5220,95,1,0
295500,9,3,3,1.75,1590,41550,1,0,0,3,6,1290,300,47.4817,-122.28,2990,6464,82,1,0
395000,7,24,3,2.5,2130,5088,2,0,0,3,8,1840,290,47.7329,-121.976,2130,5762,4,0,1
1555000,11,26,5,2.5,2870,16238,2,0,0,4,8,2870,0,47.6308,-122.238,2870,16238,53,0,1
780000,10,20,3,1.75,2430,4524,1,0,0,4,7,1830,600,47.674,-122.35,1610,4100,91,0,1
849000,12,8,5,3.25,2450,6534,2,0,0,3,8,1770,680,47.688,-122.281,1620,6534,64,1,0
1822500,10,9,4,4.5,6380,88714,2,0,0,3,12,6380,0,47.5592,-122.015,3040,7113,9,0,1
735000,4,9,4,2.25,2410,4250,1,0,0,5,7,1460,950,47.6849,-122.376,1360,5074,86,0,1
1200690,5,5,5,3,3640,28531,2,0,0,3,10,3640,0,47.5502,-122.13,3330,17186,19,0,1
295000,4,24,3,2,1230,3405,1,0,0,3,7,1230,0,47.438,-122.179,1440,4066,5,0,1
345000,9,3,3,2.5,1870,3584,2,0,0,3,8,1870,0,47.4521,-122.121,1900,3920,12,0,1
810000,1,22,4,2.75,2820,5000,1,0,0,3,8,2170,650,47.6376,-122.394,1740,5000,88,0,1
429950,10,20,3,1.75,1430,9750,1,0,0,5,7,1430,0,47.7441,-122.357,1630,9282,53,0,1
926500,11,6,4,2.75,2900,17802,1,0,2,3,9,1750,1150,47.7004,-122.229,2900,15720,34,0,1
239000,4,27,3,1,940,8571,1,0,0,3,6,940,0,47.5006,-122.336,1100,8573,65,0,1
590000,3,4,4,2.5,2940,12600,1,0,0,4,8,1850,1090,47.6294,-122.062,2030,11770,41,0,1
400000,6,3,3,1.5,1200,4800,1,0,0,4,7,1200,0,47.6084,-122.136,1510,7668,53,0,1
424950,5,1,3,2.5,1650,4777,2,0,0,3,8,1650,0,47.5336,-121.841,1800,3331,2,0,1
529000,5,29,3,1,1590,6420,1,0,0,3,7,1590,0,47.5355,-122.392,1780,5900,71,0,1
1160000,7,15,4,2.5,4240,43995,2,0,0,3,10,4240,0,47.6008,-122.044,3720,59522,26,0,1
265000,3,20,4,2,1600,10160,1,0,0,4,7,1600,0,47.2015,-122.003,1540,9352,43,0,1
2027000,6,17,4,3.75,4100,22798,1,0,3,5,11,2540,1560,47.5648,-122.21,3880,18730,81,1,0
210000,9,8,3,1,1200,7200,1,0,0,3,6,1200,0,47.3746,-122.183,1200,7420,38,0,1
315000,9,23,4,2.75,2300,18360,1,0,0,4,7,1560,740,47.4518,-122.16,1870,9588,36,0,1
540400,2,2,4,1.75,1680,6758,1,0,0,3,8,1680,0,47.641,-122.113,1910,7000,41,0,1
285000,4,24,3,2.25,1840,9040,1,0,0,3,8,1370,470,47.3144,-122.339,1870,8992,36,0,1
770126,10,7,4,2.75,2390,9300,1,0,0,3,8,1430,960,47.6035,-122.206,1910,9348,36,0,1
250000,3,26,4,1.75,1910,8250,1,0,0,4,7,1910,0,47.6131,-122.123,1500,8250,56,0,1
309500,8,5,3,1.5,1340,13560,1,0,0,3,7,1340,0,47.741,-122.234,1540,15000,47,0,1
1370000,5,9,4,2.75,3720,9450,1,0,4,5,10,1960,1760,47.5627,-122.156,2900,8605,53,0,1
415000,7,24,5,2.75,2060,8906,1,0,0,4,7,1220,840,47.5358,-122.289,1840,8906,37,0,1
199990,1,16,3,1,840,5200,1,0,0,3,6,840,0,47.3685,-122.077,870,5200,46,1,0
424900,7,23,4,2.75,2950,49658,1,0,0,4,8,2950,0,47.3596,-121.922,1720,54672,55,1,0
324950,1,27,3,2,1340,9750,1,0,0,4,7,890,450,47.5644,-121.898,1460,12900,41,0,1
510000,3,31,4,2.5,1620,8125,2,0,0,4,7,1620,0,47.6255,-122.059,1480,8120,32,0,1
305000,1,8,2,1,1290,3383,2,0,0,3,7,1290,0,47.6968,-122.025,1290,2828,7,0,1
425000,10,7,4,2,1330,9188,1,0,0,3,7,1330,0,47.401,-122.319,1770,10419,87,1,0
484950,2,25,3,2.25,1670,5004,2,0,0,3,8,1670,0,47.5688,-122.017,1850,5276,28,0,1
1175000,4,8,4,3.25,3780,10099,1,0,1,3,11,2240,1540,47.5508,-122.192,3120,10669,9,0,1
1965000,2,26,5,3.75,3940,13738,1,0,3,4,9,3940,0,47.6203,-122.212,2370,13320,64,0,1
288790,7,18,3,1.75,1290,1237,2,0,0,3,7,1060,230,47.54,-122.026,1370,942,7,0,1
620000,9,9,4,2.5,1840,220308,2,0,0,3,8,1840,0,47.4306,-122.049,1890,65340,15,0,1
427000,11,17,3,1,1200,5252,1,0,0,3,7,1200,0,47.6075,-122.134,1800,7920,53,0,1
585000,3,2,2,1,1110,6000,1,0,0,3,7,1010,100,47.5632,-122.282,1410,3500,64,0,1
281000,7,23,3,2.5,1760,7601,2,0,0,3,8,1760,0,47.2672,-122.313,1920,6851,23,0,1
2400000,5,30,4,3.25,4140,20734,1,0,1,3,10,3300,840,47.6344,-122.215,4020,20008,38,1,0
595000,5,23,2,1.5,1030,4500,1,0,0,3,7,830,200,47.6455,-122.352,1250,4000,91,0,1
395000,4,17,4,2.5,2810,10951,2,0,0,3,8,2810,0,47.3249,-122.187,1680,6625,12,0,1
901000,10,27,4,2.75,3030,18400,1,0,3,3,9,2360,670,47.7019,-122.243,3030,12486,42,0,1
720000,12,3,3,1.5,2180,5000,1,0,3,4,8,1090,1090,47.5787,-122.402,2070,5000,74,0,1
350000,10,28,3,1.75,1900,10225,1,0,0,4,8,1220,680,47.4781,-122.357,1850,12630,52,0,1
628000,4,3,3,2.25,1720,8521,1,0,0,4,7,1140,580,47.6882,-122.184,1530,8692,31,0,1
522500,5,16,3,2.5,2370,7875,2,0,0,3,9,2370,0,47.5427,-121.863,2660,7752,12,0,1
300000,8,27,3,1,1300,20812,1,0,0,3,6,1300,0,47.5435,-122.359,1210,17340,88,0,1
840000,4,30,4,2.5,2170,9796,1,0,0,4,8,1650,520,47.5505,-122.152,2350,9796,35,0,1
295832,5,27,5,1,1410,6400,1,0,0,5,7,960,450,47.4207,-122.334,1400,6500,60,0,1
945000,4,1,5,3.5,4380,14925,2,0,0,3,11,4380,0,47.5848,-121.969,4310,14633,12,0,1
1030000,5,5,5,2.75,3190,16920,1,0,3,3,9,1690,1500,47.5641,-122.16,3100,13100,39,0,1
325000,4,21,3,2.5,2540,4260,2,0,0,3,7,2540,0,47.3989,-122.164,2190,4260,10,0,1
410000,11,13,4,1,1140,7208,1,0,0,3,7,900,240,47.742,-122.173,1300,7991,45,0,1
495000,7,9,3,2,2660,192099,1,0,0,4,9,2660,0,47.2098,-122.016,2570,43561,51,0,1
826000,6,26,4,2.5,3060,7140,2,0,0,3,9,3060,0,47.5393,-121.998,3240,6218,9,0,1
483000,6,24,2,1.75,1240,3000,1,0,0,3,7,1240,0,47.6689,-122.326,1800,4080,109,0,1
647000,5,12,4,2.5,3040,6887,2,0,0,3,8,3040,0,47.6073,-122.015,2790,7196,16,0,1
730000,4,23,4,1.5,2340,5000,2,0,0,3,8,2100,240,47.6065,-122.291,2320,5500,103,0,1
305000,4,17,2,1,890,7200,1,0,0,3,7,740,150,47.6998,-122.278,1290,7200,66,0,1
305000,4,28,3,2.25,1740,6650,1,0,0,3,7,1240,500,47.2979,-122.379,1740,7000,37,0,1
247500,10,2,3,2,1530,8749,1,0,0,3,7,1530,0,47.2974,-122.372,1750,8749,20,0,1
805000,4,9,4,2,1890,4500,1,0,0,3,7,1490,400,47.6684,-122.356,1640,4010,108,1,0
230000,6,24,4,1.75,1850,6000,1,0,0,4,6,1270,580,47.4923,-122.247,1270,6600,71,0,1
370000,8,7,2,1,820,6550,1,0,0,3,7,820,0,47.5478,-122.381,1640,6550,66,1,0
499990,8,19,4,2.75,2620,7001,2,0,0,3,8,2620,0,47.4838,-121.769,2620,6543,3,0,1
442000,4,24,5,3,2560,5445,1,0,0,4,7,1760,800,47.5502,-122.311,1080,5445,88,0,1
530000,9,3,2,2.5,1900,2983,2,0,0,3,8,1900,0,47.7029,-122.015,1510,3876,9,0,1
363000,6,12,3,3.25,1651,1779,2,0,0,3,8,1341,310,47.7076,-122.346,1650,2908,7,0,1
635000,4,27,3,1.75,1480,6985,1,0,0,4,7,1200,280,47.686,-122.374,1480,5588,89,0,1
227000,9,11,4,1,1120,8763,1,0,0,3,6,1120,0,47.508,-122.358,1120,8636,44,0,1
485000,4,8,4,1.75,1260,3880,1,0,0,5,7,860,400,47.687,-122.391,1000,3880,97,0,1
260000,8,26,3,1,1790,11884,1,0,0,3,7,1790,0,47.3887,-122.22,1660,11513,64,0,1
971971,6,26,4,3.75,3460,6738,2,0,0,3,11,3460,0,47.506,-122.145,3340,6120,2,0,1
688100,11,18,4,2.5,2370,10513,2,0,0,4,8,2370,0,47.6915,-122.099,2110,9540,28,0,1
471000,12,3,4,1.75,1760,5750,1,0,2,5,7,1070,690,47.5521,-122.373,1860,5750,53,0,1
370037,4,1,2,1,1250,9270,1,0,0,4,7,1250,0,47.7284,-122.339,1130,6800,67,0,1
308000,10,28,2,1,1080,6250,1,0,2,4,7,1080,0,47.5128,-122.251,2100,6875,73,1,0
345000,12,1,2,1.75,1820,8409,1,0,0,4,6,910,910,47.7538,-122.327,1300,8409,67,0,1
345000,11,4,3,1,960,3844,1,0,0,3,7,960,0,47.7027,-122.346,1020,3844,43,0,1
646000,6,19,4,2.5,2310,4079,2,0,0,3,8,2310,0,47.6937,-122.361,1220,4800,7,0,1
1150000,3,12,4,3.75,5300,37034,2,0,0,3,11,5300,0,47.7283,-122.076,3730,37034,26,0,1
389000,5,27,5,2,2330,10750,1,0,0,4,7,1190,1140,47.7325,-122.245,1830,10180,53,0,1
142500,4,9,1,1,690,6825,1,0,0,4,5,690,0,47.3109,-122.225,1330,5381,98,0,1
400000,10,9,3,1,1000,7800,1,0,0,4,6,860,140,47.7098,-122.283,1700,7800,85,0,1
2200000,12,3,4,3,3540,11098,2,0,0,3,10,3000,540,47.634,-122.288,3430,8214,75,0,1
760000,8,5,3,1.5,1170,7645,1,0,0,4,7,1170,0,47.6077,-122.194,1870,7678,60,0,1
220000,12,1,2,2.5,1000,1092,2,0,0,3,7,990,10,47.5419,-122.271,1330,1466,11,0,1
482500,5,19,3,2.25,1450,1445,2,0,0,3,7,980,470,47.6184,-122.301,1510,1370,10,0,1
713000,9,22,5,2.75,2580,9242,2,0,2,4,8,1720,860,47.5943,-122.133,2240,9316,48,0,1
515000,2,5,2,1,1060,4228,1,0,0,3,7,860,200,47.6231,-122.293,1060,4187,109,0,1
775000,7,24,4,2.5,2070,8473,1,0,0,4,8,1250,820,47.6608,-122.19,2070,9499,39,0,1
590000,9,17,3,2.5,2520,10223,2,0,0,3,10,2520,0,47.631,-122.042,2630,10091,27,0,1
464950,7,11,4,2.5,2230,64438,1,0,0,4,7,1230,1000,47.4754,-122.007,2230,71002,37,0,1
629000,1,9,5,2,2050,3000,1,0,0,3,7,1470,580,47.6864,-122.352,1560,4500,103,1,0
306000,5,16,3,2.5,1870,5874,2,0,0,3,7,1870,0,47.3992,-122.163,2090,4060,10,0,1
1250000,9,24,4,3.25,3160,10043,2,0,2,3,9,3160,0,47.7001,-122.238,3450,10043,4,0,1
192500,12,9,3,1,1100,9750,1,0,0,4,7,1100,0,47.3248,-122.345,1190,9750,49,0,1
305000,7,2,2,1,2160,12960,1,0,0,3,7,1360,800,47.4702,-122.261,2070,12960,47,0,1
565000,5,19,4,2.25,2110,10698,2,0,0,4,8,2110,0,47.5614,-122.082,2220,8252,36,0,1
468000,5,27,2,1,1160,6000,1,0,0,4,7,860,300,47.69,-122.292,1330,6000,73,0,1
502000,6,23,6,2.5,2890,8122,1,0,0,3,8,1630,1260,47.5886,-122.113,2730,9915,38,0,1
335000,9,23,4,1.75,1670,9472,1,0,0,3,7,1100,570,47.5299,-122.357,1080,5195,55,0,1
596500,1,7,4,2.25,1770,8505,2,0,0,3,8,1770,0,47.6904,-122.102,1880,8939,29,0,1
375000,12,19,2,1,980,3915,1,0,0,4,7,980,0,47.5589,-122.29,1425,1576,96,0,1
350000,12,4,2,1.5,1320,73600,1,0,0,3,7,1320,0,47.2755,-122.271,1320,33600,22,0,1
378000,7,7,3,2.5,1601,2491,3,0,0,3,7,1536,65,47.719,-122.317,1420,1156,8,0,1
655000,4,13,2,1.75,1450,15798,2,1,4,3,7,1230,220,47.4497,-122.375,2030,13193,100,1,0
310000,7,23,3,2.5,1990,3600,2,0,0,3,7,1990,0,47.3841,-122.041,1790,3600,11,0,1
822000,2,25,3,2,2410,13300,2,0,0,3,9,1840,570,47.5632,-122.148,2930,10900,30,0,1
965000,2,20,4,3.5,3290,5559,1,0,0,3,8,2290,1000,47.6788,-122.346,1790,6000,109,1,0
520000,1,9,3,1.75,1540,7558,1,0,0,3,8,1540,0,47.6707,-122.156,1540,7863,51,0,1
981000,9,24,4,2.5,2110,10100,1,0,2,3,8,2110,0,47.567,-122.151,2230,10100,47,1,0
285000,5,8,5,1.5,1840,8050,1,0,0,4,7,1840,0,47.3668,-122.312,1690,8151,53,0,1
329000,12,11,4,2,1190,7877,1,0,0,5,7,1190,0,47.7538,-122.322,1480,9975,69,0,1
653000,12,1,4,2.5,2160,7000,2,0,0,4,9,2160,0,47.5659,-122.013,2300,7440,26,0,1
295000,10,1,3,2.5,1460,7936,2,0,0,3,7,1460,0,47.3673,-122.017,1830,7936,20,0,1
848750,7,22,6,3.75,3160,5000,2,0,0,3,8,3160,0,47.6748,-122.384,1740,5000,26,0,1
400000,3,24,3,2.5,1950,18533,2,0,0,3,8,1950,0,47.5647,-121.903,1810,18401,27,0,1
287000,10,16,5,1.5,2040,11772,1,0,0,4,7,1030,1010,47.5015,-122.166,1560,9435,52,0,1
860000,3,27,3,2,1880,8494,1,0,0,4,7,1200,680,47.6217,-122.192,1290,9128,47,0,1
499950,5,12,3,1,980,6380,1,0,0,3,7,760,220,47.692,-122.308,1390,6380,74,0,1
690500,12,5,4,2.75,3130,8920,2,0,0,3,8,3130,0,47.7397,-122.316,1450,9183,1,0,1
952000,11,4,3,2.5,2450,4400,2,0,0,4,9,1800,650,47.6439,-122.319,2220,5500,93,0,1
1220000,4,17,3,3.25,3030,5600,2,0,2,3,9,2220,810,47.5978,-122.292,2040,6600,110,1,0
510000,7,23,6,4.5,3300,7200,2,0,0,3,8,3300,0,47.6798,-122.104,2470,7561,35,0,1
345000,3,11,4,2.75,2200,13498,2,0,0,3,8,2200,0,47.3148,-122.35,2190,11850,28,0,1
425000,3,10,3,2.5,1480,1386,3,0,0,3,8,1480,0,47.5468,-121.998,1470,1593,10,0,1
399000,6,26,4,3,3060,5000,2,0,0,3,8,3060,0,47.3786,-122.126,3060,5668,14,0,1
614000,12,29,5,2.5,3150,5150,2,0,0,5,8,1870,1280,47.5506,-122.269,1550,5150,108,1,0
490000,4,16,4,3.5,3200,6420,2,0,0,3,9,3200,0,47.3545,-122.001,3200,6291,9,0,1
535000,9,20,4,2,1970,3515,1,0,0,5,8,1030,940,47.6873,-122.314,1650,4275,46,0,1
442000,7,18,4,1.5,1960,12688,1,0,0,4,7,1960,0,47.6304,-122.097,2050,9375,53,0,1
180000,5,22,4,1.5,1740,7292,1,0,0,3,7,1020,720,47.4787,-122.302,1740,7573,53,0,1
740000,4,15,3,1,1230,6380,1,0,0,3,7,1230,0,47.6947,-122.315,1250,6380,88,0,1
396800,7,14,4,2.5,2200,6018,2,0,0,3,8,2200,0,47.7338,-121.966,2480,5899,5,0,1
254922,10,3,2,1,780,8160,1,0,0,4,6,780,0,47.7356,-122.34,1310,8160,62,0,1
241000,10,22,2,1.75,1070,9750,1,0,0,3,7,1070,0,47.7131,-121.319,970,9750,20,0,1
545000,7,10,3,2.5,2060,7184,2,0,0,3,8,2060,0,47.567,-122.012,2230,7788,28,0,1
336000,4,3,1,1,1160,5000,2,0,0,3,7,1160,0,47.5883,-122.311,2060,5000,15,0,1
635000,9,17,4,2.5,3050,7238,2,0,0,3,8,3050,0,47.5772,-122.013,2580,7228,26,0,1
334950,12,23,4,2.5,2190,7000,2,0,0,3,8,2190,0,47.3718,-122.109,2040,7700,18,0,1
597000,7,30,4,2.5,2340,7877,2,0,0,3,9,2340,0,47.73,-122.315,1920,9116,11,0,1
1525000,6,19,4,3.25,3620,5131,2,0,3,4,11,2350,1270,47.6499,-122.37,2550,5174,88,0,1
300000,10,6,5,2.75,2000,9276,2,0,0,4,7,2000,0,47.444,-122.19,1240,8270,47,0,1
775000,7,21,3,1,1175,10454,1,0,0,4,6,1175,0,47.6388,-122.218,2010,10800,66,0,1
565000,10,9,4,2.5,2280,9725,2,0,0,3,8,2280,0,47.7568,-122.141,2140,8780,29,0,1
910000,6,13,5,2.5,2350,4000,2,0,0,3,9,2350,0,47.6265,-122.296,1840,4000,22,0,1
343500,6,24,4,1.75,1760,6204,1,0,2,4,7,1180,580,47.5045,-122.24,1990,6240,65,0,1
218000,6,24,3,1.5,1330,7600,1,0,0,4,7,1330,0,47.3103,-122.366,1500,7776,47,0,1
330000,12,9,4,2.25,2440,8098,2,0,0,3,8,2440,0,47.3126,-122.346,2110,7911,32,0,1
536000,6,17,4,2.25,1990,5948,2,0,0,3,8,1990,0,47.5712,-121.995,2150,6459,24,0,1
550000,2,27,3,2.5,1930,6604,2,0,0,3,7,1930,0,47.4692,-122.351,910,6604,1,0,1
768000,8,20,3,2.5,3220,54160,2,0,2,4,9,2690,530,47.5468,-122.109,3460,44374,34,0,1
383962,6,30,4,2.5,2700,6998,2,0,0,3,8,2700,0,47.4694,-122.263,2350,10550,14,0,1
130000,2,9,3,1,1110,7520,1,0,0,4,7,1110,0,47.683,-122.176,1440,8400,55,0,1
715000,1,30,4,2.25,1900,8272,1,0,0,4,9,1460,440,47.5803,-122.227,2040,8479,49,0,1
432100,4,11,3,2.25,1790,2240,2,0,0,4,8,1790,0,47.6343,-122.106,1780,2560,40,0,1
269000,6,10,3,2.5,1560,4200,2,0,0,3,7,1560,0,47.3838,-122.026,1560,4200,12,0,1
240000,12,31,3,1.75,1590,7931,1,0,0,3,7,1190,400,47.3628,-122.05,1680,7931,36,0,1
379950,11,24,4,2.5,2580,4818,2,0,0,3,8,2580,0,47.3607,-122.038,2570,5386,10,0,1
217000,10,28,2,1,970,5600,1,0,0,3,6,970,0,47.5297,-122.277,1020,5600,64,0,1
654000,7,24,4,2.5,2240,7540,1,0,0,3,8,1540,700,47.6965,-122.308,1960,7250,53,0,1
217000,9,18,3,1,1110,9827,1,0,0,3,7,1110,0,47.369,-122.311,1540,10187,49,0,1
265000,2,23,5,1.75,1580,5292,1,0,0,3,6,980,600,47.5677,-122.29,1600,2976,102,0,1
300000,7,16,3,2.5,2090,4590,2,0,0,3,7,2090,0,47.3992,-122.163,2190,4060,10,0,1
207000,9,22,3,1.5,1460,11100,1,0,0,3,7,1460,0,47.3253,-122.298,1460,11100,59,0,1
993500,8,21,4,2.25,4070,23321,2,0,0,4,10,4070,0,47.5563,-122.219,2820,10871,47,0,1
